time,gFx,gFy,gFz,TgF
7.996265258,-0.0256,0.5792,0.1746,0.605
7.999020101,-0.0361,0.5433,0.1936,0.578
8.000958695,-0.0364,0.5137,0.2107,0.556
8.003684008,-0.0315,0.4869,0.2278,0.538
8.005823799,-0.0176,0.4620,0.2410,0.521
8.008409268,0.0015,0.4419,0.2530,0.509
8.010351039,0.0256,0.4227,0.2652,0.500
8.012677497,0.0498,0.4048,0.2722,0.490
8.015034893,0.0747,0.3894,0.2727,0.481
8.01764083,0.0986,0.3741,0.2708,0.472
8.019791976,0.1194,0.3631,0.2681,0.467
8.02216682,0.1389,0.3511,0.2613,0.459
8.02440807,0.1565,0.3396,0.2517,0.451
8.026772289,0.1719,0.3291,0.2388,0.441
8.029623383,0.1865,0.3174,0.2261,0.432
8.031461924,0.2022,0.3072,0.2149,0.426
8.034236299,0.2156,0.2969,0.2014,0.419
8.03628208,0.2290,0.2813,0.1885,0.409
8.038597705,0.2454,0.2688,0.1719,0.403
8.040843174,0.2610,0.2544,0.1541,0.396
8.043128018,0.2783,0.2417,0.1345,0.392
8.045874633,0.2925,0.2276,0.1126,0.387
8.047848435,0.3062,0.2154,0.0889,0.385
8.050222549,0.3184,0.2036,0.0640,0.383
8.052565622,0.3294,0.1961,0.0374,0.385
8.055007393,0.3389,0.1878,0.0068,0.388
8.057466247,0.3489,0.1821,-0.0261,0.394
8.059554372,0.3570,0.1780,-0.0574,0.403
8.061899476,0.3665,0.1756,-0.0906,0.416
8.064864164,0.3763,0.1734,-0.1260,0.433
8.066623591,0.3846,0.1729,-0.1604,0.451
8.06894156,0.3912,0.1719,-0.1939,0.469
8.071352289,0.3997,0.1716,-0.2266,0.490
8.074137549,0.4092,0.1738,-0.2586,0.514
8.076130935,0.4153,0.1790,-0.2867,0.535
8.078369685,0.4205,0.1804,-0.3111,0.553
8.080700049,0.4241,0.1831,-0.3350,0.571
8.085125882,0.4248,0.1839,-0.3565,0.584
8.086131091,0.4251,0.1861,-0.3799,0.600
8.087750257,0.4212,0.1873,-0.4029,0.612
8.089974112,0.4178,0.1904,-0.4270,0.627
8.092364164,0.4131,0.1919,-0.4485,0.639
8.094654476,0.4073,0.1912,-0.4671,0.649
8.09715833,0.4002,0.1936,-0.4861,0.659
8.099403643,0.3931,0.1973,-0.5018,0.667
8.102216403,0.3865,0.1983,-0.5132,0.672
8.104154268,0.3824,0.1983,-0.5225,0.677
8.106418539,0.3772,0.1985,-0.5311,0.681
8.10876307,0.3765,0.1995,-0.5413,0.689
8.111264997,0.3755,0.1997,-0.5508,0.696
8.114260414,0.3794,0.2027,-0.5582,0.705
8.116370987,0.3836,0.2058,-0.5667,0.715
8.118187237,0.3860,0.2114,-0.5723,0.722
8.121474789,0.3909,0.2180,-0.5755,0.729
8.122985362,0.3955,0.2246,-0.5772,0.735
8.125655726,0.3982,0.2302,-0.5806,0.741
8.127997185,0.4026,0.2364,-0.5831,0.747
8.130969997,0.4036,0.2434,-0.5848,0.751
8.13239333,0.4043,0.2486,-0.5872,0.755
8.134703487,0.4036,0.2561,-0.5862,0.756
8.137159007,0.4009,0.2617,-0.5826,0.754
8.139305049,0.3973,0.2635,-0.5755,0.747
8.141932445,0.3904,0.2686,-0.5711,0.742
8.144330726,0.3824,0.2720,-0.5643,0.734
8.146676612,0.3743,0.2727,-0.5579,0.725
8.149219372,0.3682,0.2700,-0.5501,0.715
8.151022705,0.3621,0.2683,-0.5457,0.708
8.153938382,0.3545,0.2664,-0.5391,0.698
8.155791195,0.3484,0.2649,-0.5315,0.689
8.158554685,0.3438,0.2620,-0.5232,0.679
8.160414216,0.3382,0.2581,-0.5167,0.669
8.162742601,0.3343,0.2539,-0.5066,0.658
8.165267497,0.3284,0.2498,-0.4971,0.646
8.167498799,0.3235,0.2451,-0.4905,0.637
8.169868643,0.3147,0.2407,-0.4837,0.625
8.172472132,0.3069,0.2356,-0.4747,0.612
8.174479007,0.2957,0.2322,-0.4661,0.599
8.177388747,0.2837,0.2288,-0.4590,0.586
8.179140257,0.2703,0.2278,-0.4529,0.575
8.181691455,0.2561,0.2241,-0.4476,0.562
8.183847237,0.2415,0.2249,-0.4422,0.552
8.186723591,0.2271,0.2249,-0.4361,0.541
8.188505257,0.2122,0.2261,-0.4324,0.532
8.190857862,0.1966,0.2300,-0.4290,0.525
8.193248226,0.1817,0.2324,-0.4258,0.518
8.195742132,0.1660,0.2378,-0.4231,0.513
8.198320726,0.1509,0.2447,-0.4192,0.508
8.200624685,0.1348,0.2552,-0.4165,0.507
8.202666664,0.1201,0.2649,-0.4073,0.500
8.205169528,0.1072,0.2764,-0.3914,0.491
8.207239424,0.0945,0.2910,-0.3775,0.486
8.209947132,0.0840,0.3074,-0.3601,0.481
8.211931299,0.0750,0.3252,-0.3443,0.479
8.214454841,0.0667,0.3477,-0.3269,0.482
8.217244372,0.0576,0.3750,-0.3116,0.491
8.219109789,0.0459,0.4034,-0.2984,0.504
8.221479216,0.0359,0.4358,-0.2913,0.525
8.224180205,0.0249,0.4693,-0.2871,0.551
8.226064893,0.0142,0.5071,-0.2891,0.584
8.228428851,0.0051,0.5452,-0.2981,0.621
8.23087583,-0.0032,0.5860,-0.3145,0.665
8.233612185,-0.0093,0.6302,-0.3384,0.715
8.235740153,-0.0110,0.6778,-0.3677,0.771
8.238427341,-0.0107,0.7237,-0.4024,0.828
8.240603955,-0.0051,0.7701,-0.4358,0.885
8.24255057,0.0054,0.8128,-0.4688,0.938
8.245351455,0.0200,0.8553,-0.4952,0.989
8.247171716,0.0420,0.8976,-0.5120,1.034
8.249854528,0.0706,0.9361,-0.5179,1.072
8.251968382,0.1018,0.9737,-0.5088,1.103
8.254545726,0.1392,1.0121,-0.4827,1.130
8.256672966,0.1826,1.0492,-0.4434,1.154
8.258871247,0.2271,1.0873,-0.3973,1.180
8.261810518,0.2742,1.1241,-0.3504,1.209
8.263636976,0.3260,1.1661,-0.3040,1.248
8.26592583,0.3831,1.2101,-0.2586,1.295
8.269262132,0.4473,1.2560,-0.2178,1.351
8.27071583,0.5196,1.3090,-0.1826,1.420
8.273767601,0.5972,1.3622,-0.1487,1.495
8.275725362,0.6807,1.4176,-0.1204,1.577
8.277799632,0.7733,1.4726,-0.0994,1.666
8.280215466,0.8695,1.5263,-0.0784,1.758
8.282303435,0.9693,1.5741,-0.0586,1.850
8.28560156,1.0724,1.6174,-0.0376,1.941
8.287100778,1.1722,1.6545,-0.0176,2.028
8.289426768,1.2623,1.6865,-0.0015,2.107
8.291692966,1.3537,1.7053,0.0129,2.177
8.294041976,1.4286,1.7167,0.0200,2.233
8.296453434,1.4887,1.7199,0.0315,2.275
8.298809059,1.5199,1.7175,0.0388,2.294
8.301186351,1.5243,1.7089,0.0264,2.290
8.303834684,1.5011,1.7033,0.0137,2.270
8.306196299,1.4506,1.7050,0.0063,2.239
8.308133278,1.3751,1.7104,0.0088,2.195
8.310484632,1.2853,1.7201,0.0215,2.147
8.312779268,1.1903,1.7331,0.0510,2.103
8.315131924,1.0900,1.7514,0.0906,2.065
8.317810414,0.9923,1.7709,0.1426,2.035
8.319865153,0.8983,1.7878,0.2053,2.011
8.322690049,0.8062,1.8034,0.2798,1.995
8.324694893,0.7232,1.8139,0.3616,1.986
8.326898747,0.6473,1.8171,0.4483,1.980
8.330049007,0.5770,1.8156,0.5406,1.980
8.331539372,0.5140,1.8051,0.6339,1.981
8.334386768,0.4598,1.7868,0.7259,1.983
8.336405049,0.4109,1.7619,0.8140,1.984
8.339003122,0.3677,1.7338,0.8934,1.985
8.34093182,0.3311,1.6984,0.9598,1.979
8.343655778,0.3008,1.6591,1.0191,1.970
8.345702862,0.2766,1.6115,1.0677,1.953
8.348394268,0.2559,1.5651,1.1053,1.933
8.350409112,0.2425,1.5168,1.1339,1.909
8.352647601,0.2317,1.4682,1.1549,1.882
8.355183903,0.2244,1.4259,1.1710,1.859
8.358206872,0.2237,1.3849,1.1810,1.834
8.360116664,0.2251,1.3473,1.1901,1.812
8.362059893,0.2273,1.3143,1.1979,1.793
8.364570518,0.2276,1.2904,1.2040,1.779
8.367189424,0.2281,1.2719,1.2101,1.770
8.36955208,0.2278,1.2589,1.2106,1.761
8.371394737,0.2266,1.2533,1.2072,1.755
8.374026143,0.2290,1.2523,1.1986,1.749
8.376127809,0.2324,1.2523,1.1869,1.741
8.378465153,0.2361,1.2509,1.1698,1.729
8.38145208,0.2456,1.2465,1.1468,1.712
8.383263799,0.2615,1.2372,1.1175,1.688
8.386013643,0.2845,1.2213,1.0846,1.658
8.38798208,0.3118,1.1991,1.0494,1.624
8.390186924,0.3421,1.1730,1.0150,1.588
8.392916559,0.3719,1.1429,0.9779,1.549
8.395321039,0.4026,1.1092,0.9383,1.508
8.397665257,0.4305,1.0814,0.8910,1.466
8.400002028,0.4410,1.0802,0.8370,1.436
8.401945153,0.4441,1.0858,0.7708,1.404
8.404299632,0.4498,1.0765,0.6866,1.354
8.406950882,0.4659,1.0416,0.5782,1.279
8.409662809,0.4993,0.9762,0.4422,1.182
8.412074945,0.5442,0.8900,0.2925,1.083
8.413729372,0.5911,0.8111,0.1355,1.013
8.416126299,0.6380,0.7789,-0.0784,1.010
8.418738539,0.6932,0.8060,-0.3794,1.129
8.420737132,0.7335,0.8914,-0.7342,1.368
8.423039112,0.7359,1.0326,-1.0970,1.677
8.425410101,0.6910,1.2201,-1.4904,2.046
8.427780362,0.6260,1.4601,-1.8688,2.453
8.431101768,0.5342,1.7609,-2.1069,2.797
8.432857237,0.3977,2.1233,-2.1914,3.077
8.435533903,0.1619,2.5523,-1.9858,3.238
8.437408018,-0.2000,3.0645,-1.6713,3.496
8.439465726,-0.7015,3.6073,-1.3026,3.899
8.442053799,-1.4206,4.1696,-0.6961,4.460
8.444389372,-2.3423,4.7102,-0.0054,5.260
8.44637307,-3.3307,5.1590,0.6527,6.175
8.44879958,-4.1835,5.4671,1.2338,6.994
8.451032653,-4.6450,5.5997,1.6388,7.458
8.453627237,-4.5703,5.5499,1.8037,7.412
8.456263903,-3.9137,5.2557,1.6789,6.764
8.458258695,-2.8296,4.6943,1.2582,5.624
8.460901143,-1.5732,3.9057,0.6854,4.266
8.462907601,-0.3785,2.9144,0.0435,2.939
8.465736924,0.6087,1.8791,-0.6353,2.075
8.467627132,1.4350,0.9813,-1.2528,2.143
8.469954059,2.1748,0.2661,-1.7516,2.805
8.472247705,2.7803,-0.2801,-2.0559,3.469
8.47503083,3.2169,-0.6810,-1.9985,3.848
8.476964789,3.3502,-0.9593,-1.4721,3.783
8.479288799,3.1617,-1.1732,-0.6527,3.435
8.481697862,2.7251,-1.3810,0.0601,3.056
8.484376872,2.1396,-1.5212,0.5259,2.677
8.48657458,1.5470,-1.5421,0.7896,2.323
8.489113643,1.0326,-1.4259,0.8582,1.959
8.491047497,0.6397,-1.1556,0.7684,1.528
8.493425674,0.3955,-0.7259,0.6321,1.041
8.496127549,0.1936,-0.2476,0.4808,0.574
8.498169372,-0.0247,0.1829,0.3540,0.399
8.500382184,-0.2715,0.5169,0.3313,0.671
8.503169424,-0.5315,0.7467,0.4358,1.015
8.505270466,-0.7804,0.8690,0.6441,1.334
8.507456976,-1.0030,0.9344,0.8871,1.633
8.509927914,-1.1766,0.9574,1.0585,1.850
8.512142237,-1.3007,0.9793,1.0939,1.961
8.514615361,-1.3468,1.0194,0.9654,1.946
8.520751559,-1.3056,1.0807,0.7518,1.854
8.522031143,-1.1764,1.1576,0.5765,1.748
8.523100361,-0.9742,1.2333,0.4793,1.643
8.524035726,-0.7410,1.2885,0.4280,1.547
8.526486351,-0.5044,1.3292,0.4122,1.480
8.528955622,-0.2752,1.3519,0.4285,1.445
8.531284736,-0.0569,1.3566,0.4600,1.434
8.533419632,0.1470,1.3417,0.4747,1.431
8.535569111,0.3394,1.3090,0.4478,1.424
8.537898591,0.5169,1.2560,0.3885,1.413
8.540667497,0.6754,1.1927,0.3301,1.410
8.542726091,0.8109,1.1283,0.3018,1.422
8.545024268,0.9181,1.0685,0.3076,1.442
8.547349268,0.9964,1.0145,0.3399,1.462
8.549722393,1.0607,0.9730,0.3799,1.489
8.55239583,1.0839,0.9432,0.3948,1.490
8.554435101,1.0787,0.9225,0.3579,1.464
8.556720778,1.0472,0.9183,0.2869,1.422
8.559167757,1.0021,0.9342,0.2266,1.389
8.561480466,0.9383,0.9723,0.1919,1.365
8.564956872,0.8556,1.0143,0.1621,1.337
8.566212757,0.7696,1.0450,0.1209,1.303
8.568609997,0.6903,1.0589,0.0823,1.267
8.570857289,0.6192,1.0572,0.0576,1.227
8.573283539,0.5567,1.0426,0.0520,1.183
8.576009893,0.4913,1.0231,0.0593,1.136
8.577810257,0.4131,1.0060,0.0703,1.090
8.580370518,0.3160,0.9940,0.0850,1.046
8.582466091,0.1966,0.9916,0.1077,1.017
8.584818955,0.0608,0.9984,0.1404,1.010
8.587506247,-0.0818,1.0123,0.1719,1.030
8.589735414,-0.2144,1.0345,0.1883,1.073
8.591874684,-0.3338,1.0641,0.1883,1.131
8.594253903,-0.4280,1.0987,0.1665,1.191
8.59714057,-0.4954,1.1381,0.1245,1.247
8.598949632,-0.5294,1.1752,0.0786,1.291
8.601227236,-0.5240,1.2103,0.0454,1.320
8.603874528,-0.4793,1.2318,0.0378,1.322
8.60668057,-0.3982,1.2362,0.0503,1.300
8.608585674,-0.2945,1.2240,0.0750,1.261
8.61066208,-0.1839,1.1998,0.0962,1.218
8.613172861,-0.0762,1.1686,0.1106,1.176
8.615670049,0.0210,1.1410,0.1192,1.147
8.61804432,0.1079,1.1153,0.1201,1.127
8.62005833,0.1778,1.0975,0.1162,1.118
8.622390101,0.2312,1.0939,0.1135,1.124
8.625161664,0.2625,1.0961,0.1152,1.133
8.627590153,0.2730,1.1078,0.1155,1.147
8.629728799,0.2669,1.1266,0.1106,1.163
8.631845414,0.2469,1.1473,0.0942,1.177
8.634145778,0.2215,1.1683,0.0720,1.191
8.636585049,0.1875,1.1874,0.0523,1.203
8.638712549,0.1494,1.2047,0.0391,1.215
8.641101872,0.1087,1.2157,0.0300,1.221
8.644180361,0.0637,1.2230,0.0271,1.225
8.645939789,0.0230,1.2220,0.0271,1.223
8.648133278,-0.0156,1.2157,0.0286,1.216
8.650574997,-0.0527,1.2084,0.0271,1.210
8.652810518,-0.0808,1.1962,0.0259,1.199
8.655231976,-0.0999,1.1781,0.0249,1.183
8.65750958,-0.1121,1.1576,0.0239,1.163
8.659800726,-0.1145,1.1366,0.0256,1.143
8.662749736,-0.1104,1.1127,0.0313,1.119
8.664635518,-0.1038,1.0870,0.0342,1.093
8.666866247,-0.0945,1.0646,0.0349,1.069
8.669255622,-0.0818,1.0436,0.0317,1.047
8.671973382,-0.0640,1.0250,0.0264,1.027
8.67398583,-0.0437,1.0091,0.0220,1.010
8.676221091,-0.0222,0.9981,0.0210,0.999
8.678676403,-0.0042,0.9903,0.0237,0.991
8.680921716,0.0137,0.9842,0.0269,0.985
8.683719007,0.0315,0.9803,0.0293,0.981
8.68577833,0.0464,0.9767,0.0298,0.978
8.688448018,0.0562,0.9708,0.0322,0.973
8.690385049,0.0618,0.9667,0.0335,0.969
8.693329528,0.0523,0.9630,0.0354,0.965
8.695162549,0.0254,0.9586,0.0408,0.960
8.697797653,-0.0015,0.9496,0.0501,0.951
8.700117184,-0.0205,0.9405,0.0513,0.942
8.702153747,-0.0386,0.9327,0.0444,0.935
8.704410466,-0.0581,0.9183,0.0359,0.921
8.707185778,-0.0671,0.9027,0.0242,0.905
8.709347445,-0.0488,0.8958,0.0024,0.897
8.711630518,-0.0393,0.8866,-0.0081,0.887
8.713915778,0.0181,0.8753,-0.0078,0.876
8.716139372,0.0794,0.8656,-0.0022,0.869
8.719337028,0.1353,0.8595,0.0000,0.870
8.720877184,0.1817,0.8521,-0.0110,0.871
8.723159111,0.2100,0.8407,-0.0151,0.867
8.725648174,0.2237,0.8326,-0.0171,0.862
8.727944216,0.2334,0.8228,-0.0146,0.855
8.730264424,0.2281,0.8170,-0.0112,0.848
8.732576663,0.2058,0.8126,-0.0161,0.838
8.740456924,0.1785,0.8104,-0.0176,0.830
8.741589945,0.1494,0.8140,-0.0156,0.828
8.742507757,0.1214,0.8245,-0.0085,0.833
8.743391299,0.0977,0.8299,-0.0027,0.836
8.744279372,0.0813,0.8299,0.0002,0.834
8.74654958,0.0696,0.8336,0.0117,0.837
8.749742497,0.0637,0.8346,0.0220,0.837
8.751216924,0.0569,0.8375,0.0361,0.840
8.754093747,0.0554,0.8412,0.0476,0.844
8.756469528,0.0610,0.8431,0.0571,0.847
8.758362132,0.0693,0.8490,0.0630,0.854
8.760727966,0.0789,0.8551,0.0676,0.861
8.763481663,0.0891,0.8604,0.0696,0.868
8.765666403,0.0925,0.8646,0.0698,0.872
8.767773174,0.0908,0.8641,0.0723,0.872
8.769994059,0.0852,0.8658,0.0740,0.873
8.772808018,0.0789,0.8653,0.0754,0.872
8.775181299,0.0745,0.8624,0.0776,0.869
8.777242184,0.0742,0.8556,0.0776,0.862
8.779478955,0.0745,0.8516,0.0750,0.858
8.78180833,0.0742,0.8468,0.0676,0.853
8.784112705,0.0703,0.8433,0.0618,0.849
8.786679684,0.0698,0.8426,0.0571,0.847
8.789959736,0.0723,0.8438,0.0542,0.849
8.791262341,0.0764,0.8482,0.0464,0.853
8.794080882,0.0794,0.8514,0.0356,0.856
8.795884893,0.0840,0.8578,0.0225,0.862
8.798223955,0.0901,0.8663,0.0139,0.871
8.800901663,0.0950,0.8726,0.0142,0.878
8.802872966,0.0991,0.8800,0.0200,0.886
8.805737653,0.1018,0.8878,0.0266,0.894
8.807573538,0.1040,0.8961,0.0305,0.903
8.810407809,0.1038,0.8998,0.0278,0.906
8.812246611,0.1030,0.9037,0.0195,0.910
8.814630622,0.1045,0.9090,0.0112,0.915
8.816870622,0.1067,0.9181,0.0059,0.924
8.819642601,0.1077,0.9273,0.0020,0.934
8.82184932,0.1079,0.9405,0.0005,0.947
8.824207757,0.1060,0.9552,0.0002,0.961
8.82700932,0.1062,0.9713,0.0015,0.977
8.828772861,0.1023,0.9891,-0.0012,0.994
8.831466299,0.0991,1.0079,-0.0083,1.013
8.833930778,0.0969,1.0270,-0.0168,1.032
8.835737705,0.0935,1.0489,-0.0276,1.053
8.838063903,0.0921,1.0690,-0.0408,1.074
8.840343018,0.0923,1.0880,-0.0523,1.093
8.842847913,0.0930,1.1080,-0.0640,1.114
8.845193695,0.0957,1.1241,-0.0706,1.130
8.847910882,0.1001,1.1410,-0.0730,1.148
8.850169268,0.1023,1.1542,-0.0735,1.161
8.852142393,0.1047,1.1698,-0.0732,1.177
8.854489893,0.1065,1.1842,-0.0681,1.191
8.858004111,0.1072,1.1969,-0.0662,1.204
8.859195674,0.1052,1.2101,-0.0659,1.216
8.862128903,0.1038,1.2228,-0.0674,1.229
8.863831247,0.0996,1.2352,-0.0723,1.241
8.866219372,0.0977,1.2474,-0.0772,1.254
8.868526663,0.0950,1.2611,-0.0837,1.267
8.871291195,0.0923,1.2711,-0.0901,1.278
8.873356038,0.0877,1.2806,-0.0967,1.287
8.875658434,0.0803,1.2880,-0.1016,1.294
8.878772028,0.0730,1.2948,-0.0999,1.301
8.88034083,0.0613,1.3007,-0.0950,1.306
8.883062601,0.0508,1.3073,-0.0901,1.311
8.885169945,0.0369,1.3136,-0.0867,1.317
8.887667809,0.0249,1.3207,-0.0852,1.324
8.889834945,0.0088,1.3295,-0.0823,1.332
8.89203583,-0.0103,1.3380,-0.0811,1.341
8.89468557,-0.0347,1.3510,-0.0789,1.354
8.897262497,-0.0645,1.3651,-0.0774,1.369
8.899617809,-0.0942,1.3771,-0.0779,1.383
8.901795726,-0.1292,1.3852,-0.0796,1.393
8.903975726,-0.1651,1.3954,-0.0867,1.408
8.906072393,-0.2027,1.4061,-0.0999,1.424
8.909100309,-0.2376,1.4127,-0.1123,1.437
8.91069583,-0.2705,1.4223,-0.1228,1.453
8.913523174,-0.3023,1.4364,-0.1331,1.474
8.915442497,-0.3340,1.4567,-0.1431,1.501
8.917914476,-0.3633,1.4762,-0.1575,1.528
8.920602236,-0.3909,1.4999,-0.1738,1.560
8.922460309,-0.4143,1.5290,-0.1914,1.596
8.92530932,-0.4353,1.5580,-0.2078,1.631
8.927500674,-0.4566,1.5912,-0.2227,1.670
8.929874372,-0.4815,1.6300,-0.2388,1.716
8.932235934,-0.5106,1.6696,-0.2534,1.764
8.934216924,-0.5355,1.7158,-0.2637,1.817
8.93661807,-0.5591,1.7685,-0.2757,1.875
8.938884476,-0.5787,1.8254,-0.2884,1.936
8.941625986,-0.5936,1.8828,-0.2932,1.996
8.943598278,-0.6094,1.9423,-0.2986,2.057
8.945948695,-0.6312,2.0029,-0.3130,2.123
8.94867557,-0.6595,2.0598,-0.3318,2.188
8.950640986,-0.6993,2.1150,-0.3470,2.254
8.953364788,-0.7540,2.1650,-0.3626,2.321
8.955431872,-0.8177,2.2124,-0.3804,2.389
8.95777583,-0.8902,2.2558,-0.3960,2.457
8.960329528,-0.9723,2.2976,-0.4139,2.529
8.962321611,-1.0580,2.3354,-0.4368,2.601
8.965327601,-1.1503,2.3689,-0.4629,2.674
8.967180934,-1.2467,2.4028,-0.4883,2.751
8.969749528,-1.3478,2.4390,-0.5206,2.835
8.971708122,-1.4655,2.4817,-0.5630,2.937
8.974198799,-1.5861,2.5244,-0.6207,3.045
8.976388747,-1.7109,2.5696,-0.7008,3.166
8.979593174,-1.8354,2.6121,-0.7962,3.290
8.981251455,-1.9528,2.6446,-0.9120,3.412
8.983462757,-2.0490,2.6629,-1.0389,3.517
8.986149163,-2.1118,2.6658,-1.1671,3.596
8.988131247,-2.1286,2.6367,-1.2767,3.621
8.990592288,-2.0857,2.5752,-1.3637,3.583
8.993329788,-1.9773,2.4898,-1.4376,3.489
8.995141768,-1.8076,2.3794,-1.4828,3.336
8.99810432,-1.5754,2.2270,-1.4916,3.109
8.999854736,-1.2860,2.0261,-1.4496,2.804
9.002652393,-0.9510,1.7795,-1.3334,2.418
9.004523382,-0.5877,1.5077,-1.1422,1.981
9.006927913,-0.2178,1.2311,-0.8985,1.540
9.009593434,0.1448,0.9693,-0.6033,1.151
9.012431247,0.4761,0.7381,-0.2508,0.913
9.014088486,0.7706,0.5545,0.1384,0.959
9.016699997,1.0243,0.4227,0.5040,1.217
9.018760257,1.2238,0.3528,0.7955,1.502
9.02155458,1.3827,0.3291,0.9823,1.728
9.023400413,1.5246,0.3462,1.1017,1.913
9.025690622,1.6493,0.3938,1.1766,2.064
9.028001403,1.7617,0.4610,1.2147,2.189
9.030534788,1.8403,0.5467,1.2201,2.275
9.032724268,1.8930,0.6397,1.2081,2.335
9.035058695,1.8874,0.7493,1.1993,2.358
9.037586924,1.8183,0.8849,1.1830,2.343
9.039834111,1.6906,1.0497,1.1691,2.308
9.042432861,1.5160,1.2216,1.1669,2.270
9.04441859,1.3305,1.3700,1.1505,2.230
9.046751195,1.1461,1.4836,1.1073,2.177
9.049219945,0.9891,1.5419,1.0477,2.110
9.051808434,0.8604,1.5448,0.9762,2.020
9.053813851,0.7628,1.5006,0.9073,1.912
9.056605518,0.6937,1.4125,0.8658,1.796
9.058534893,0.6610,1.2797,0.8658,1.680
9.060912497,0.6644,1.1134,0.8961,1.576
9.06360234,0.7012,0.9259,0.9415,1.495
9.065588174,0.7596,0.7359,0.9823,1.443
9.067954476,0.8350,0.5494,1.0135,1.424
9.070274372,0.9217,0.3836,1.0370,1.439
9.07313583,1.0077,0.2425,1.0423,1.470
9.074879215,1.0853,0.1326,1.0336,1.505
9.077440674,1.1481,0.0527,1.0201,1.537
9.079606976,1.1891,0.0022,1.0062,1.558
9.08201708,1.2079,-0.0298,0.9938,1.564
9.084386559,1.2045,-0.0488,0.9732,1.549
9.086690205,1.1686,-0.0657,0.9403,1.501
9.08942859,1.1056,-0.0806,0.8951,1.425
9.091319268,1.0206,-0.0933,0.8448,1.328
9.093758643,0.9225,-0.0984,0.7982,1.224
9.09646958,0.8082,-0.1011,0.7608,1.115
9.098372757,0.6934,-0.1050,0.7342,1.015
9.100754893,0.5853,-0.1113,0.7174,0.932
9.103077445,0.4791,-0.1209,0.7188,0.872
9.105983278,0.3848,-0.1336,0.7420,0.846
9.107769476,0.2986,-0.1553,0.7816,0.851
9.110234059,0.2217,-0.1785,0.8368,0.884
9.115987809,0.1570,-0.2031,0.8946,0.931
9.11779208,0.1018,-0.2251,0.9498,0.981
9.118729059,0.0537,-0.2429,0.9955,1.026
9.119829007,0.0117,-0.2525,1.0218,1.053
9.122837028,-0.0276,-0.2473,1.0318,1.061
9.124178382,-0.0625,-0.2300,1.0238,1.051
9.126438382,-0.0896,-0.2009,0.9967,1.021
9.129263486,-0.1111,-0.1614,0.9532,0.973
9.131229893,-0.1265,-0.1101,0.8990,0.915
9.133870882,-0.1321,-0.0547,0.8333,0.846
9.135930934,-0.1321,0.0020,0.7584,0.770
9.13836609,-0.1204,0.0532,0.6815,0.694
9.140580778,-0.0972,0.1004,0.6121,0.628
9.14348807,-0.0628,0.1443,0.5486,0.571
9.145650465,-0.0254,0.1775,0.4971,0.528
9.147942913,0.0166,0.2058,0.4593,0.504
9.150030674,0.0610,0.2261,0.4344,0.493
9.152324997,0.1055,0.2395,0.4190,0.494
9.154729788,0.1467,0.2495,0.4100,0.502
9.157532132,0.1829,0.2578,0.4056,0.514
9.159339059,0.2149,0.2632,0.4080,0.531
9.161757549,0.2437,0.2720,0.4175,0.555
9.164419632,0.2722,0.2786,0.4307,0.581
9.166382132,0.3001,0.2840,0.4483,0.610
9.168675986,0.3255,0.2879,0.4805,0.648
9.171262757,0.3496,0.2908,0.5123,0.685
9.174177965,0.3684,0.2918,0.5386,0.715
9.17621359,0.3882,0.2913,0.5677,0.747
9.178100361,0.4087,0.2913,0.5958,0.779
9.180441767,0.4241,0.2937,0.6251,0.810
9.182731559,0.4219,0.2937,0.6519,0.830
9.185103538,0.4153,0.2891,0.6768,0.845
9.187833017,0.4163,0.2830,0.6986,0.861
9.189863226,0.4246,0.2718,0.7152,0.875
9.192121663,0.4317,0.2630,0.7237,0.883
9.194472184,0.4349,0.2574,0.7323,0.890
9.196804163,0.4307,0.2559,0.7449,0.898
9.199260257,0.4224,0.2561,0.7547,0.902
9.201568851,0.4190,0.2552,0.7476,0.894
9.203934476,0.4248,0.2498,0.7362,0.886
9.206603382,0.4363,0.2434,0.7335,0.887
9.208544111,0.4312,0.2449,0.7254,0.879
9.21088432,0.4053,0.2576,0.7108,0.858
9.213327913,0.3719,0.2725,0.7042,0.842
9.21636307,0.3350,0.2884,0.6993,0.827
9.218003122,0.2935,0.3067,0.6824,0.804
9.220367601,0.2500,0.3274,0.6617,0.779
9.222596351,0.2302,0.3406,0.6451,0.765
9.225727705,0.2376,0.3460,0.6285,0.756
9.22765182,0.2608,0.3470,0.6148,0.753
9.22966359,0.2842,0.3462,0.6026,0.751
9.231987236,0.3064,0.3435,0.5892,0.748
9.234667653,0.3335,0.3435,0.5738,0.747
9.236877861,0.3648,0.3394,0.5621,0.751
9.239063017,0.3975,0.3365,0.5491,0.757
9.241635986,0.4241,0.3384,0.5357,0.762
9.243697132,0.4434,0.3391,0.5215,0.764
9.246410257,0.4581,0.3457,0.5040,0.764
9.248846715,0.4661,0.3560,0.4847,0.761
9.250763278,0.4664,0.3692,0.4637,0.754
9.253374892,0.4515,0.3875,0.4415,0.741
9.25561083,0.4273,0.4053,0.4251,0.726
9.257931715,0.3955,0.4256,0.4109,0.712
9.260280986,0.3619,0.4483,0.3987,0.701
9.262655622,0.3255,0.4710,0.3890,0.692
9.26493734,0.2847,0.4913,0.3850,0.686
9.267498642,0.2383,0.5098,0.3838,0.681
9.269722497,0.1892,0.5276,0.3877,0.682
