time,gFx,gFy,gFz,TgF
1.2662525,1.0328,-0.9603,-0.0938,1.413
1.268762968,1.0245,-0.9808,-0.1021,1.422
1.270926823,1.0145,-0.9911,-0.1047,1.422
1.273412187,1.0023,-0.9945,-0.0996,1.415
1.27555901,0.9920,-0.9886,-0.0886,1.403
1.278050208,0.9837,-0.9740,-0.0723,1.386
1.280558854,0.9801,-0.9513,-0.0510,1.367
1.28286276,0.9813,-0.9217,-0.0244,1.347
1.285388333,0.9869,-0.8883,0.0068,1.328
1.287842916,0.9957,-0.8529,0.0413,1.312
1.290057291,1.0067,-0.8180,0.0781,1.299
1.292743698,1.0191,-0.7852,0.1165,1.292
1.294709687,1.0328,-0.7554,0.1553,1.289
1.297180729,1.0472,-0.7305,0.1939,1.291
1.300695833,1.0614,-0.7110,0.2312,1.298
1.301772916,1.0765,-0.6944,0.2661,1.308
1.305640416,1.0917,-0.6815,0.2974,1.321
1.306290937,1.1039,-0.6729,0.3233,1.333
1.30852177,1.1088,-0.6724,0.3443,1.342
1.310836614,1.1066,-0.6800,0.3614,1.348
1.313131666,1.1027,-0.6910,0.3741,1.354
1.315873333,1.0970,-0.7042,0.3829,1.359
1.317931979,1.0878,-0.7200,0.3890,1.361
1.320302968,1.0758,-0.7366,0.3916,1.361
1.322431354,1.0619,-0.7515,0.3912,1.358
1.325176041,1.0460,-0.7645,0.3877,1.352
1.327085677,1.0272,-0.7750,0.3814,1.342
1.329572552,1.0057,-0.7830,0.3724,1.328
1.331979583,0.9828,-0.7884,0.3604,1.310
1.334353229,0.9598,-0.7909,0.3460,1.291
1.336744948,0.9417,-0.7867,0.3296,1.271
1.338951302,0.9374,-0.7684,0.3091,1.251
1.341243541,0.9334,-0.7484,0.2847,1.230
1.344898281,0.9190,-0.7340,0.2578,1.204
1.345825468,0.8949,-0.7301,0.2285,1.177
1.349050468,0.8639,-0.7388,0.1975,1.154
1.35176276,0.8336,-0.7550,0.1670,1.137
1.353436354,0.8055,-0.7777,0.1394,1.128
1.35575,0.7818,-0.8045,0.1160,1.128
1.357921875,0.7667,-0.8316,0.0972,1.135
1.3600275,0.7608,-0.8558,0.0823,1.148
1.36243802,0.7620,-0.8761,0.0713,1.163
1.365701979,0.7686,-0.8902,0.0632,1.178
1.367189114,0.7774,-0.8976,0.0576,1.189
1.369493281,0.7869,-0.8985,0.0542,1.196
1.371904479,0.7967,-0.8939,0.0525,1.199
1.374058854,0.8072,-0.8853,0.0523,1.199
1.376363489,0.8177,-0.8751,0.0532,1.199
1.379198281,0.8282,-0.8668,0.0547,1.200
1.381511041,0.8363,-0.8602,0.0552,1.201
1.384918229,0.8429,-0.8568,0.0554,1.203
1.38603677,0.8487,-0.8575,0.0549,1.208
1.388458854,0.8548,-0.8624,0.0535,1.215
1.390904479,0.8673,-0.8661,0.0503,1.227
1.393047864,0.8824,-0.8741,0.0432,1.243
1.39538625,0.8983,-0.8783,0.0354,1.257
1.4272075,0.9139,-0.8851,0.0278,1.273
1.428183593,0.9181,-0.9007,0.0205,1.286
1.428623281,0.9195,-0.9166,0.0134,1.298
1.428997812,0.9195,-0.9315,0.0081,1.309
1.429352864,0.9144,-0.9452,0.0061,1.315
1.429855833,0.9081,-0.9552,0.0066,1.318
1.430172708,0.9005,-0.9618,0.0081,1.318
1.431560416,0.8912,-0.9647,0.0110,1.313
1.432015572,0.8805,-0.9645,0.0139,1.306
1.432986197,0.8692,-0.9608,0.0161,1.296
1.433401875,0.8634,-0.9491,0.0159,1.283
1.433762447,0.8580,-0.9376,0.0115,1.271
1.434141041,0.8492,-0.9276,0.0042,1.258
1.434485,0.8438,-0.9159,-0.0061,1.245
1.43483026,0.8309,-0.9171,-0.0171,1.238
1.435561718,0.8128,-0.9273,-0.0291,1.233
1.436240364,0.8006,-0.9417,-0.0418,1.237
1.543674427,0.7913,-0.9618,-0.0537,1.247
1.544337604,0.7838,-0.9855,-0.0645,1.261
1.544682708,0.7855,-1.0060,-0.0754,1.279
1.545008333,0.7974,-1.0231,-0.0879,1.300
1.551549895,0.8160,-1.0306,-0.0999,1.318
1.557862604,0.8282,-1.0436,-0.1104,1.337
1.558687708,0.8324,-1.0619,-0.1206,1.355
1.559057864,0.8307,-1.0856,-0.1282,1.373
1.559403593,0.8299,-1.1088,-0.1321,1.391
1.563211927,0.8289,-1.1317,-0.1311,1.409
1.563606197,0.8253,-1.1547,-0.1255,1.425
1.563984947,0.8211,-1.1757,-0.1162,1.439
1.564459322,0.8223,-1.1903,-0.1040,1.450
1.564798906,0.8289,-1.2006,-0.0911,1.462
1.565699583,0.8353,-1.2079,-0.0779,1.471
1.568661979,0.8360,-1.2169,-0.0632,1.478
1.569139843,0.8387,-1.2228,-0.0474,1.484
1.56992776,0.8475,-1.2235,-0.0303,1.489
1.570384479,0.8575,-1.2218,-0.0127,1.493
1.570869739,0.8685,-1.2189,0.0054,1.497
1.572325885,0.8831,-1.2128,0.0220,1.500
1.575693333,0.9015,-1.2047,0.0371,1.505
1.576640989,0.9229,-1.1947,0.0513,1.511
1.577356406,0.9491,-1.1837,0.0637,1.519
1.577875989,0.9796,-1.1737,0.0740,1.531
1.578362135,1.0133,-1.1637,0.0820,1.545
1.578909114,1.0499,-1.1542,0.0877,1.563
1.579382135,1.0882,-1.1451,0.0908,1.582
1.580113177,1.1268,-1.1373,0.0913,1.604
1.580840989,1.1647,-1.1298,0.0889,1.625
1.581869687,1.2008,-1.1222,0.0835,1.646
1.582192343,1.2343,-1.1151,0.0757,1.665
1.59002276,1.2650,-1.1075,0.0689,1.683
1.590431041,1.2938,-1.0980,0.0649,1.698
1.590845468,1.3180,-1.0839,0.0630,1.708
1.591308489,1.3383,-1.0565,0.0715,1.707
1.591793177,1.3590,-1.0118,0.1082,1.698
1.592608437,1.3852,-0.9500,0.1670,1.688
1.593020937,1.4179,-0.8709,0.2437,1.682
1.593527031,1.4535,-0.7843,0.3257,1.683
1.594045052,1.4882,-0.7037,0.4029,1.695
1.594500833,1.5168,-0.6385,0.4656,1.710
1.594940781,1.5336,-0.5994,0.5022,1.721
1.595447031,1.5392,-0.5938,0.5074,1.726
1.599584583,1.5297,-0.6238,0.4759,1.719
1.600352031,1.5097,-0.6912,0.4187,1.712
1.60087177,1.4818,-0.7835,0.3274,1.708
1.60143401,1.4550,-0.8702,0.1936,1.706
1.601853281,1.4262,-0.9498,0.0381,1.714
1.602255052,1.3939,-1.0231,-0.1157,1.733
1.60268651,1.3578,-1.0843,-0.2608,1.757
1.603914062,1.3197,-1.1207,-0.4034,1.778
1.604588854,1.2824,-1.1395,-0.5340,1.797
1.605083177,1.2450,-1.1461,-0.6390,1.809
1.605570677,1.2103,-1.1425,-0.7215,1.814
1.606264895,1.1803,-1.1312,-0.7796,1.811
1.606687604,1.1539,-1.1158,-0.8165,1.801
1.607259947,1.1273,-1.0995,-0.8355,1.783
1.607688854,1.0995,-1.0812,-0.8319,1.752
1.611424062,1.0660,-1.0572,-0.8077,1.705
1.612388281,1.0243,-1.0306,-0.7711,1.645
1.613816562,0.9767,-1.0018,-0.7227,1.575
1.614907656,0.9251,-0.9671,-0.6788,1.501
1.618733489,0.8731,-0.9327,-0.6370,1.428
1.619659739,0.8226,-0.8956,-0.6006,1.356
1.620891927,0.7745,-0.8617,-0.5679,1.290
1.621404322,0.7296,-0.8316,-0.5362,1.229
1.622404166,0.6878,-0.8048,-0.5088,1.175
1.622815677,0.6514,-0.7786,-0.4874,1.126
1.624383645,0.6214,-0.7523,-0.4720,1.084
1.64074427,0.5977,-0.7266,-0.4590,1.047
1.641834062,0.5794,-0.7032,-0.4451,1.014
1.642751874,0.5613,-0.6863,-0.4278,0.984
1.646416822,0.5555,-0.6656,-0.4117,0.960
1.647090624,0.5562,-0.6436,-0.3982,0.939
1.647512291,0.5599,-0.6221,-0.3846,0.921
1.654184791,0.5633,-0.6019,-0.3706,0.904
1.655418958,0.5638,-0.5840,-0.3553,0.886
1.656708749,0.5635,-0.5687,-0.3391,0.869
1.657312239,0.5613,-0.5572,-0.3225,0.854
1.657820937,0.5552,-0.5494,-0.3062,0.839
1.65841927,0.5501,-0.5391,-0.2913,0.823
1.658909479,0.5355,-0.5330,-0.2747,0.804
1.659398541,0.5123,-0.5291,-0.2600,0.781
1.660083124,0.4810,-0.5259,-0.2471,0.754
1.660633697,0.4441,-0.5218,-0.2373,0.725
1.661036562,0.4021,-0.5164,-0.2302,0.694
1.66141302,0.3557,-0.5093,-0.2256,0.661
1.66178177,0.3111,-0.4942,-0.2227,0.625
1.662163124,0.2674,-0.4754,-0.2219,0.589
1.662709427,0.2200,-0.4566,-0.2232,0.554
1.663137135,0.1692,-0.4405,-0.2249,0.523
1.663488749,0.1177,-0.4263,-0.2263,0.497
1.663996249,0.0664,-0.4139,-0.2271,0.477
1.66535151,0.0161,-0.4031,-0.2263,0.463
1.665786249,-0.0349,-0.3955,-0.2237,0.456
1.666183333,-0.0835,-0.3904,-0.2195,0.456
1.667261614,-0.1240,-0.3838,-0.2156,0.457
1.707914947,-0.1575,-0.3763,-0.2122,0.460
1.708658593,-0.1836,-0.3694,-0.2097,0.463
1.709017812,-0.2022,-0.3628,-0.2097,0.465
1.709469999,-0.2139,-0.3575,-0.2124,0.468
1.709826093,-0.2183,-0.3526,-0.2188,0.469
1.710202968,-0.2154,-0.3474,-0.2290,0.469
1.710544583,-0.2056,-0.3426,-0.2439,0.468
1.710929322,-0.1907,-0.3387,-0.2635,0.470
1.711329218,-0.1707,-0.3372,-0.2867,0.474
1.711779999,-0.1455,-0.3387,-0.3120,0.483
1.712148177,-0.1152,-0.3438,-0.3384,0.496
1.712616979,-0.0828,-0.3511,-0.3655,0.514
1.713001041,-0.0501,-0.3601,-0.3934,0.536
1.713335208,-0.0181,-0.3711,-0.4207,0.561
1.713686718,0.0125,-0.3836,-0.4476,0.590
1.714087447,0.0408,-0.3958,-0.4722,0.617
1.714458437,0.0679,-0.4078,-0.4944,0.644
1.714804062,0.0935,-0.4192,-0.5137,0.670
1.715172708,0.1160,-0.4283,-0.5298,0.691
1.715507291,0.1353,-0.4358,-0.5428,0.709
1.739531562,0.1514,-0.4419,-0.5521,0.723
1.740347135,0.1636,-0.4454,-0.5582,0.733
1.740845885,0.1702,-0.4451,-0.5621,0.737
1.741337708,0.1726,-0.4419,-0.5645,0.737
1.74186802,0.1741,-0.4361,-0.5660,0.735
1.742378229,0.1775,-0.4285,-0.5655,0.731
1.742880208,0.1848,-0.4187,-0.5643,0.727
1.743380989,0.1966,-0.4073,-0.5635,0.723
1.743850781,0.2132,-0.3941,-0.5650,0.721
1.744303593,0.2337,-0.3802,-0.5684,0.723
1.744965208,0.2571,-0.3680,-0.5718,0.727
1.745464999,0.2827,-0.3577,-0.5748,0.734
1.74648302,0.3111,-0.3489,-0.5796,0.745
1.747046979,0.3428,-0.3416,-0.5882,0.762
1.747546197,0.3787,-0.3362,-0.6036,0.788
1.750356406,0.4170,-0.3355,-0.6236,0.822
1.753542656,0.4568,-0.3382,-0.6456,0.860
1.754197083,0.4959,-0.3416,-0.6693,0.900
1.774237499,0.5350,-0.3445,-0.6947,0.942
1.775308854,0.5733,-0.3474,-0.7188,0.983
1.77587427,0.6080,-0.3509,-0.7376,1.018
1.776515781,0.6353,-0.3548,-0.7493,1.045
1.777263124,0.6541,-0.3601,-0.7545,1.062
1.779497916,0.6651,-0.3682,-0.7523,1.070
1.779981041,0.6688,-0.3782,-0.7415,1.068
1.780557187,0.6683,-0.3904,-0.7218,1.058
1.781697968,0.6624,-0.4053,-0.6942,1.042
1.782369999,0.6490,-0.4234,-0.6595,1.018
1.782872499,0.6263,-0.4439,-0.6182,0.986
1.783345677,0.5931,-0.4673,-0.5721,0.947
1.796332708,0.5513,-0.4942,-0.5223,0.906
1.798492447,0.5044,-0.5232,-0.4700,0.866
1.79940177,0.4561,-0.5528,-0.4158,0.829
1.800190468,0.4080,-0.5831,-0.3606,0.798
1.800887916,0.3604,-0.6129,-0.3052,0.774
1.801260572,0.3155,-0.6409,-0.2515,0.757
1.804376354,0.2774,-0.6646,-0.1995,0.747
1.804974166,0.2532,-0.6805,-0.1494,0.741
1.805385312,0.2481,-0.6871,-0.1021,0.738
1.805779427,0.2574,-0.6885,-0.0601,0.738
1.808301979,0.2776,-0.6859,-0.0251,0.740
1.810383749,0.3081,-0.6810,0.0022,0.747
1.812933854,0.3489,-0.6756,0.0217,0.761
1.815782812,0.3992,-0.6724,0.0327,0.783
1.817361874,0.4573,-0.6722,0.0356,0.814
1.819769427,0.5203,-0.6759,0.0322,0.854
1.824704947,0.5870,-0.6842,0.0247,0.902
1.826041614,0.6558,-0.6964,0.0127,0.957
1.82676927,0.7240,-0.7115,-0.0027,1.015
1.830214635,0.7913,-0.7305,-0.0200,1.077
1.835146927,0.8578,-0.7523,-0.0374,1.142
1.839966562,0.9234,-0.7762,-0.0544,1.208
1.840797812,0.9886,-0.8016,-0.0698,1.275
1.841352812,1.0533,-0.8277,-0.0833,1.342
1.842017708,1.1190,-0.8534,-0.0960,1.411
1.843228333,1.1849,-0.8783,-0.1062,1.479
1.846284114,1.2511,-0.9017,-0.1148,1.546
1.849293697,1.3192,-0.9217,-0.1240,1.614
1.850421406,1.3944,-0.9386,-0.1345,1.686
1.854775937,1.4706,-0.9542,-0.1460,1.759
1.855464114,1.5412,-0.9671,-0.1582,1.826
1.864181406,1.6059,-0.9750,-0.1724,1.887
1.865093906,1.6645,-0.9772,-0.1885,1.939
1.86565401,1.7138,-0.9737,-0.2053,1.982
1.872929166,1.7507,-0.9659,-0.2219,2.012
1.873848281,1.7731,-0.9542,-0.2378,2.028
1.874227031,1.7800,-0.9403,-0.2517,2.029
1.874605312,1.7712,-0.9251,-0.2627,2.015
1.875022291,1.7497,-0.9105,-0.2698,1.991
1.882173958,1.7179,-0.8980,-0.2730,1.958
1.882998906,1.6774,-0.8897,-0.2708,1.918
1.883377604,1.6293,-0.8853,-0.2632,1.873
1.884545156,1.5758,-0.8844,-0.2500,1.824
1.885996249,1.5187,-0.8866,-0.2307,1.774
1.888013229,1.4606,-0.8912,-0.2073,1.724
1.890137395,1.4020,-0.8980,-0.1800,1.675
1.892505885,1.3427,-0.9049,-0.1492,1.626
1.894843801,1.2838,-0.9102,-0.1162,1.578
1.897464322,1.2274,-0.9127,-0.0818,1.532
1.899966197,1.1735,-0.9120,-0.0471,1.487
1.904294426,1.1232,-0.9076,-0.0132,1.444
1.905079374,1.0770,-0.8995,0.0195,1.403
1.911179739,1.0353,-0.8880,0.0498,1.365
1.912053645,0.9996,-0.8724,0.0764,1.329
1.912654479,0.9708,-0.8538,0.0996,1.297
1.917265781,0.9493,-0.8338,0.1189,1.269
1.919740468,0.9359,-0.8128,0.1348,1.247
1.923911354,0.9327,-0.7918,0.1477,1.232
1.924304739,0.9398,-0.7716,0.1568,1.226
1.926325051,0.9564,-0.7533,0.1619,1.228
1.926698176,0.9806,-0.7379,0.1636,1.238
1.929224895,1.0116,-0.7257,0.1629,1.256
1.930079479,1.0484,-0.7174,0.1599,1.280
1.932746562,1.0892,-0.7127,0.1558,1.311
1.934954114,1.1315,-0.7110,0.1511,1.345
1.938189374,1.1722,-0.7113,0.1472,1.379
1.940617499,1.2091,-0.7137,0.1438,1.411
1.94640677,1.2408,-0.7169,0.1414,1.440
1.947962812,1.2667,-0.7198,0.1409,1.464
1.948312135,1.2858,-0.7220,0.1426,1.481
1.952379166,1.2965,-0.7235,0.1475,1.492
1.952769739,1.2990,-0.7242,0.1560,1.495
1.955312656,1.2938,-0.7247,0.1677,1.492
1.957221926,1.2811,-0.7254,0.1829,1.484
1.958107447,1.2621,-0.7264,0.2022,1.470
1.965920624,1.2387,-0.7279,0.2251,1.454
1.966603906,1.2118,-0.7296,0.2525,1.437
1.966934635,1.1820,-0.7315,0.2827,1.419
1.972424218,1.1510,-0.7325,0.3138,1.400
1.972840468,1.1215,-0.7320,0.3428,1.382
1.973167812,1.0922,-0.7291,0.3687,1.364
1.974332499,1.0638,-0.7240,0.3894,1.344
1.977099114,1.0353,-0.7174,0.4051,1.323
1.981442864,1.0072,-0.7088,0.4151,1.300
1.982713489,0.9793,-0.6990,0.4187,1.274
1.983731614,0.9522,-0.6883,0.4170,1.247
1.986032656,0.9266,-0.6776,0.4097,1.219
1.988525833,0.9034,-0.6673,0.3990,1.192
1.990905051,0.8827,-0.6578,0.3843,1.166
1.993737083,0.8631,-0.6485,0.3660,1.140
1.995517239,0.8431,-0.6392,0.3460,1.113
1.998002968,0.8209,-0.6309,0.3235,1.085
2.000320312,0.7967,-0.6253,0.3011,1.057
2.002692395,0.7728,-0.6221,0.2776,1.030
2.005355572,0.7513,-0.6214,0.2525,1.007
2.007407551,0.7349,-0.6219,0.2271,0.989
2.009819114,0.7259,-0.6236,0.2027,0.978
2.017616718,0.7225,-0.6273,0.1787,0.973
2.018342291,0.7196,-0.6319,0.1553,0.970
2.030258072,0.7139,-0.6380,0.1323,0.967
2.031419218,0.7037,-0.6453,0.1096,0.961
2.032744791,0.6868,-0.6558,0.0864,0.954
2.033584791,0.6634,-0.6722,0.0632,0.947
2.035453437,0.6363,-0.6954,0.0398,0.943
2.035931614,0.6104,-0.7252,0.0188,0.948
2.036436874,0.5897,-0.7596,0.0054,0.962
2.036845312,0.5755,-0.7923,0.0002,0.979
2.037231249,0.5645,-0.8194,0.0085,0.995
2.037794583,0.5611,-0.8331,0.0332,1.005
2.041431666,0.5691,-0.8265,0.0728,1.006
2.042651822,0.5796,-0.8077,0.1184,1.001
2.045095729,0.5840,-0.7889,0.1609,0.995
2.047568593,0.5782,-0.7786,0.1924,0.989
2.049465051,0.5665,-0.7823,0.2097,0.988
2.054364739,0.5611,-0.7940,0.2132,0.995
2.056117395,0.5652,-0.7999,0.1880,0.997
2.057079895,0.5618,-0.7877,0.1143,0.974
2.058832656,0.5289,-0.7496,-0.0293,0.918
2.062544322,0.4556,-0.6863,-0.2581,0.863
2.064785572,0.3477,-0.6087,-0.5623,0.899
2.066383645,0.2227,-0.5350,-0.8861,1.059
2.073105781,0.1028,-0.4842,-1.1837,1.283
2.074143072,0.0059,-0.4710,-1.4381,1.513
2.074655728,-0.0571,-0.4996,-1.6452,1.720
2.075489426,-0.0730,-0.5569,-1.7932,1.879
2.077746614,-0.0403,-0.6202,-1.8662,1.967
2.082619374,0.0288,-0.6751,-1.8581,1.977
2.083967916,0.1172,-0.7135,-1.7763,1.918
2.085485624,0.2122,-0.7308,-1.6384,1.806
2.087489478,0.3067,-0.7349,-1.4677,1.670
2.089772447,0.3924,-0.7347,-1.2843,1.531
2.091691874,0.4666,-0.7357,-1.1005,1.404
2.095028645,0.5294,-0.7410,-0.9166,1.292
2.096302812,0.5809,-0.7513,-0.7384,1.203
2.099223281,0.6207,-0.7650,-0.5699,1.138
2.10300177,0.6485,-0.7811,-0.4107,1.095
2.103758281,0.6649,-0.7994,-0.2598,1.072
2.111359843,0.6661,-0.8177,-0.1214,1.062
2.112007656,0.6566,-0.8304,0.0046,1.059
2.112409531,0.6397,-0.8377,0.1140,1.060
2.114476406,0.6182,-0.8419,0.2058,1.065
2.117613593,0.5963,-0.8414,0.2805,1.069
2.117966249,0.5779,-0.8390,0.3418,1.075
2.121451822,0.5623,-0.8353,0.3948,1.082
2.128023749,0.5496,-0.8287,0.4390,1.087
2.128672187,0.5411,-0.8197,0.4766,1.092
2.132618645,0.5367,-0.8077,0.5081,1.095
2.133051301,0.5389,-0.7962,0.5345,1.100
2.134313385,0.5521,-0.7972,0.5611,1.120
2.139957187,0.5567,-0.7940,0.5770,1.128
2.140632603,0.5657,-0.7999,0.5982,1.148
2.140970468,0.5704,-0.8053,0.6133,1.162
2.149426718,0.5784,-0.8253,0.6331,1.190
2.150084531,0.5831,-0.8485,0.6451,1.215
2.150422812,0.5923,-0.8802,0.6558,1.247
2.150793906,0.6009,-0.9071,0.6629,1.274
2.151159478,0.6111,-0.9305,0.6729,1.301
2.152981926,0.6168,-0.9454,0.6749,1.315
2.165922447,0.6138,-0.9603,0.6805,1.327
2.166714218,0.6070,-0.9747,0.6920,1.341
2.16706927,0.5916,-0.9847,0.7015,1.346
2.167421458,0.5760,-0.9979,0.7139,1.355
2.167984322,0.5591,-1.0094,0.7237,1.362
2.168333801,0.5486,-1.0233,0.7349,1.374
2.17195276,0.5384,-1.0331,0.7396,1.380
2.172630208,0.5367,-1.0426,0.7420,1.388
2.173793281,0.5396,-1.0458,0.7364,1.388
2.176030364,0.5528,-1.0426,0.7266,1.386
2.180643958,0.5667,-1.0384,0.7120,1.381
2.181286197,0.5816,-1.0318,0.6966,1.374
2.186399062,0.5963,-1.0277,0.6829,1.370
2.187045156,0.6131,-1.0248,0.6695,1.369
2.18924026,0.6334,-1.0221,0.6544,1.369
2.190220833,0.6546,-1.0228,0.6356,1.371
2.192734218,0.6766,-1.0299,0.6129,1.376
2.194798333,0.6990,-1.0419,0.5867,1.385
2.197275208,0.7230,-1.0543,0.5582,1.395
2.199631822,0.7481,-1.0636,0.5267,1.403
2.203754895,0.7713,-1.0697,0.4917,1.407
2.205089583,0.7930,-1.0697,0.4573,1.408
2.208815416,0.8160,-1.0619,0.4219,1.404
2.209225416,0.8382,-1.0470,0.3838,1.395
2.211150103,0.8592,-1.0274,0.3484,1.384
2.213530312,0.8746,-1.0077,0.3177,1.372
2.216047603,0.8827,-0.9898,0.2869,1.357
2.218231926,0.8873,-0.9713,0.2552,1.340
2.220649322,0.8932,-0.9476,0.2207,1.321
2.223089791,0.9059,-0.9139,0.1836,1.300
2.225393801,0.9237,-0.8702,0.1397,1.277
2.227691197,0.9442,-0.8226,0.0874,1.255
2.23054651,0.9640,-0.7735,0.0269,1.236
2.232305572,0.9806,-0.7259,-0.0369,1.221
2.235211874,0.9940,-0.6824,-0.0986,1.210
2.237081197,1.0018,-0.6446,-0.1638,1.202
2.239442656,1.0038,-0.6102,-0.2329,1.198
2.242579478,1.0016,-0.5689,-0.3164,1.195
2.244126197,0.9962,-0.5140,-0.4175,1.196
2.246325312,0.9855,-0.4471,-0.5396,1.209
2.248744374,0.9696,-0.3750,-0.6798,1.242
2.251529114,0.9530,-0.3040,-0.8304,1.300
2.253477447,0.9508,-0.2385,-0.9916,1.394
2.255954478,0.9789,-0.1804,-1.1781,1.542
2.25854651,1.0458,-0.1350,-1.4005,1.753
2.260608228,1.1486,-0.1206,-1.6611,2.023
2.263154947,1.2726,-0.1375,-1.9350,2.320
2.266628385,1.3983,-0.1582,-2.1845,2.599
2.269880312,1.5050,-0.1831,-2.3679,2.812
2.27075677,1.5776,-0.2202,-2.4390,2.913
2.272970208,1.6137,-0.2700,-2.3735,2.883
2.275075572,1.6125,-0.3289,-2.1853,2.736
2.277005468,1.5736,-0.3838,-1.9079,2.503
2.279400885,1.5180,-0.4351,-1.5802,2.234
2.282874531,1.4567,-0.4808,-1.2272,1.964
2.284028489,1.3925,-0.5208,-0.8741,1.725
2.286400624,1.3336,-0.5521,-0.5440,1.542
2.288873593,1.2726,-0.5743,-0.2512,1.419
2.291036822,1.2076,-0.5882,-0.0022,1.343
2.293388228,1.1456,-0.5972,0.2053,1.308
2.295594895,1.0917,-0.6050,0.3733,1.303
2.298051353,1.0487,-0.6175,0.5013,1.316
2.30059526,1.0155,-0.6358,0.5923,1.337
2.302881666,0.9857,-0.6590,0.6529,1.354
2.305106301,0.9552,-0.6842,0.6910,1.363
2.307360312,0.9251,-0.7081,0.7135,1.366
2.310039166,0.8973,-0.7303,0.7244,1.365
2.31228151,0.8753,-0.7489,0.7286,1.363
2.314454687,0.8580,-0.7647,0.7281,1.361
2.316886301,0.8421,-0.7799,0.7254,1.358
2.319132447,0.8277,-0.7945,0.7220,1.356
2.32265776,0.8143,-0.8082,0.7186,1.354
2.324939999,0.8055,-0.8197,0.7164,1.354
2.326198124,0.8009,-0.8277,0.7159,1.356
2.328501353,0.7999,-0.8333,0.7169,1.359
2.330744947,0.8023,-0.8360,0.7178,1.363
2.333170312,0.8089,-0.8277,0.7166,1.361
2.335450051,0.8197,-0.8106,0.7115,1.355
2.337950312,0.8294,-0.7935,0.7059,1.348
2.340179062,0.8433,-0.7764,0.6990,1.343
2.342650728,0.8570,-0.7637,0.6910,1.340
2.344937291,0.8705,-0.7537,0.6805,1.337
2.347660728,0.8871,-0.7462,0.6678,1.338
2.349576093,0.9093,-0.7403,0.6527,1.342
2.35205953,0.9344,-0.7330,0.6319,1.345
2.354352551,0.9613,-0.7235,0.6033,1.346
2.356719166,0.9859,-0.7115,0.5682,1.342
2.358974062,1.0099,-0.6964,0.5279,1.335
2.363529166,1.0279,-0.6839,0.4805,1.325
2.364056458,1.0365,-0.6844,0.4178,1.310
2.368219687,1.0397,-0.6851,0.3550,1.295
2.368804999,1.0375,-0.6802,0.2959,1.275
2.374327812,1.0318,-0.6695,0.2403,1.253
2.374878228,1.0199,-0.6544,0.1912,1.227
2.382304999,0.9989,-0.6336,0.1528,1.193
2.382744999,0.9769,-0.6104,0.1284,1.159
2.383066197,0.9559,-0.5894,0.1172,1.129
2.383386197,0.9327,-0.5704,0.1196,1.100
2.385473593,0.9132,-0.5516,0.1297,1.075
2.387220051,0.8963,-0.5364,0.1441,1.054
2.389471666,0.8817,-0.5232,0.1641,1.038
2.391952291,0.8700,-0.5076,0.1878,1.025
2.394301458,0.8558,-0.4961,0.2095,1.011
2.396989791,0.8328,-0.4915,0.2278,0.994
2.39929302,0.8004,-0.4913,0.2427,0.970
2.402510624,0.7620,-0.4949,0.2510,0.943
2.404441249,0.7200,-0.5025,0.2517,0.913
2.406088072,0.6756,-0.5149,0.2461,0.884
2.408789322,0.6307,-0.5303,0.2361,0.857
2.410689895,0.5858,-0.5462,0.2256,0.832
2.413131718,0.5403,-0.5611,0.2166,0.809
2.415646249,0.4937,-0.5743,0.2097,0.786
2.417835676,0.4454,-0.5855,0.2056,0.764
2.420018228,0.3975,-0.5941,0.2041,0.743
2.422699218,0.3501,-0.5994,0.2041,0.724
2.425302864,0.3076,-0.6026,0.2061,0.707
2.427122343,0.2735,-0.6033,0.2097,0.695
2.429323437,0.2473,-0.6038,0.2139,0.687
2.431708385,0.2315,-0.6048,0.2180,0.683
2.43402328,0.2293,-0.6065,0.2219,0.685
2.436689635,0.2356,-0.6124,0.2237,0.693
2.438716093,0.2500,-0.6219,0.2237,0.707
2.442331562,0.2722,-0.6312,0.2244,0.723
2.443441405,0.3008,-0.6380,0.2254,0.740
2.445692447,0.3313,-0.6407,0.2261,0.756
2.448145468,0.3680,-0.6348,0.2263,0.768
2.450671978,0.4122,-0.6173,0.2271,0.776
2.454124687,0.4429,-0.6031,0.2210,0.780
2.455252291,0.4644,-0.5936,0.2110,0.783
2.457432551,0.4820,-0.5870,0.2002,0.785
2.459907447,0.4964,-0.5843,0.1880,0.789
2.462676666,0.5076,-0.5855,0.1758,0.795
2.464579895,0.5157,-0.5884,0.1631,0.799
2.466875364,0.5213,-0.5911,0.1489,0.802
2.46929802,0.5252,-0.5933,0.1338,0.804
2.471492447,0.5272,-0.5948,0.1174,0.803
2.473837083,0.5252,-0.5950,0.0999,0.800
2.476491145,0.5196,-0.5936,0.0811,0.793
2.478603749,0.5127,-0.5884,0.0630,0.783
2.482118645,0.5049,-0.5809,0.0474,0.771
2.483213489,0.4947,-0.5711,0.0344,0.756
2.485576458,0.4800,-0.5587,0.0234,0.737
2.487927343,0.4605,-0.5440,0.0122,0.713
2.490226978,0.4371,-0.5281,0.0000,0.686
2.49265953,0.4092,-0.5127,-0.0129,0.656
2.495065833,0.3780,-0.4979,-0.0254,0.626
2.497542083,0.3433,-0.4837,-0.0366,0.594
2.49957901,0.3076,-0.4700,-0.0464,0.564
2.50347302,0.2752,-0.4590,-0.0566,0.538
